ASK; TraegerBrauchtOhneErzeugt, LABEL, Now];ALL;0.010000;8443
ASK; TraegerNieErzeugt, LABEL, Now];ALL;0.000000;8449
ASK; TraegerNieGebraucht, LABEL, Now];ALL;0.010000;8455
ASK; LiefernOhneErzeugen, LABEL, Now];ALL;0.010000;8461
ASK; ErzeugenOhneLiefern, LABEL, Now];ALL;0.040000;8467
ASK; ErhaltenOhneBrauchen, LABEL, Now];ALL;0.000000;8473
ASK; BrauchenOhneErhalten, LABEL, Now];ALL;0.020000;8479
ASK; AktionenQuellen, LABEL, Now];ALL;0.010000;8485
ASK; AktionenSenken, LABEL, Now];ALL;0.000000;8491
ASK; P_VorgaengerVon[P_1010/a1], LABEL, Now];ALL;0.000000;8497
ASK; P_NichtVorgaengerVon[P_2020/a1], LABEL, Now];ALL;0.080000;8503
ASK; P_NachfolgerVon[P_3030/a1], LABEL, Now];ALL;0.020000;8509
ASK; P_NichtNachfolgerVon[P_4040/a1], LABEL, Now];ALL;0.040000;8515
ASK; BeliefertOhneFolgtAuf, LABEL, Now];ALL;0.060000;8521
ASK; FolgtAufOhneBeliefert, LABEL, Now];ALL;0.010000;8527
ASK; DatenOhneTraeger, LABEL, Now];ALL;0.010000;8533
ASK; TraegerOhneDaten, LABEL, Now];ALL;0.010000;8539
ASK; DatenNichtInput, LABEL, Now];ALL;0.010000;8545
ASK; DatenNichtOutput, LABEL, Now];ALL;0.000000;8551
ASK; DatenInputOhneOutput, LABEL, Now];ALL;0.010000;8557
ASK; DatenInputNiemalsOutput, LABEL, Now];ALL;0.020000;8563
ASK; DatenVieleOutputs, LABEL, Now];ALL;0.000000;8569
ASK; AktionenOhneInput, LABEL, Now];ALL;0.010000;8575
ASK; AktionenOhneOutput, LABEL, Now];ALL;0.000000;8581
ASK; P_DatenOutputter, LABEL, Now];ALL;0.000000;8587
ASK; P_DatenInputter, LABEL, Now];ALL;0.000000;8593
ASK; P_DatenNutzer[D_AuftragUnt/dx], LABEL, Now];ALL;0.020000;8599
ASK; P_DatenInputNutzer[D_KalkStunden/d1], LABEL, Now];ALL;0.020000;8605
ASK; P_DatenFalschNutzer[D_ProjAbrSpesen/d1], LABEL, Now];ALL;0.000000;8611
ASK; AktionenOhneEingabe, LABEL, Now];ALL;0.000000;8617
ASK; AktionenOhneAusgabe, LABEL, Now];ALL;0.000000;8623
ASK; InputOhneEingabe, LABEL, Now];ALL;0.020000;8629
ASK; EingabeOhneInput, LABEL, Now];ALL;0.000000;8635
ASK; OutputOhneAusgabe, LABEL, Now];ALL;0.010000;8641
ASK; AusgabeOhneOutput, LABEL, Now];ALL;0.010000;8647
ASK; AusgabeOhneEingabe, LABEL, Now];ALL;0.060000;8653
ASK; TraegerZuviel, LABEL, Now];ALL;0.070000;8659
ASK; P_TraegerAusgabe, LABEL, Now];ALL;0.010000;8665
ASK; P_TraegerEingabe, LABEL, Now];ALL;0.040000;8671
ASK; P_TraegerGefuelltIn[TF_MonatsBericht/t1,P_2030/a1], LABEL, Now];ALL;0.010000;8677
ASK; P_TraegerNichtGefuelltIn[P_3450/a1,TF_ProjektAuftrag/t1], LABEL, Now];ALL;0.000000;8683
